Date,Survey_Period,Observer,Plot_ID,Treatment,Replicate,Point,Benthic_Code,RubblevHardvMesh,Rubble_Size,Above_Below_Mesh,Notes
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,2,1,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,2,2,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,2,3,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,2,4,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,2,5,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,2,6,SAND,,,,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,2,7,SAND,,,,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,2,8,TURFM,Mesh,,,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,2,9,TURFM,Mesh,,,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,2,10,PADI,Mesh,,,On mesh
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,2,11,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,2,12,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,2,13,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,2,14,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,2,15,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,3,1,SAND,,,,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,3,2,PEB,,,,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,3,3,POEN,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,3,4,PEB,,,,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,3,5,TURFR,Rubble,,A,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,3,6,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,3,7,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,3,8,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,3,9,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,3,10,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,3,11,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,3,12,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,3,13,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,3,14,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,3,15,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,4,1,CCAR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,4,2,SAND,,,,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,4,3,PEB,,,,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,4,4,MESH,,,,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,4,5,SAND,,,,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,4,6,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,4,7,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,4,8,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,4,9,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,4,10,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,4,11,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,4,12,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,4,13,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,4,14,TURFR,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,4,15,MOEN,Rubble,,B,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,1,1,EMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,1,2,EMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,1,3,CCAH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,1,4,MOEN,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,1,5,MOEN,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,1,6,EMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,1,7,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,1,8,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,1,9,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,1,10,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,1,11,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,1,12,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,1,13,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,1,14,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,1,15,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,2,1,MOEN,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,2,2,POMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,2,3,EMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,2,4,EMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,2,5,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,2,6,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,2,7,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,2,8,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,2,9,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,2,10,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,2,11,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,2,12,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,2,13,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,2,14,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,2,15,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,3,1,POMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,3,2,BGMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,3,3,BGMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,3,4,BGMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,3,5,BGMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,3,6,BGMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,3,7,BGMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,3,8,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,3,9,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,3,10,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,3,11,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,3,12,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,3,13,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,3,14,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,3,15,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,4,1,MOBF,,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,4,2,POMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,4,3,BGMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,4,4,BGMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,4,5,BGMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,4,6,MOBF,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,4,7,BGMA,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,4,8,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,4,9,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,4,10,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,4,11,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,4,12,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,4,13,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,4,14,TURFH,Hard,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,4,15,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,1,1,MOEN,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,1,2,POCS,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,1,3,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,1,4,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,1,5,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,1,6,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,1,7,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,1,8,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,1,9,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,1,10,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,1,11,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,1,12,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,1,13,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,1,14,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,1,15,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,2,1,CEM,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,2,2,POCS,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,2,3,MOBF,,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,2,4,POMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,2,5,POMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,2,6,POMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,2,7,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,2,8,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,2,9,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,2,10,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,2,11,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,2,12,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,2,13,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,2,14,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,2,15,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,3,1,MOEN,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,3,2,POCS,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,3,3,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,3,4,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,3,5,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,3,6,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,3,7,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,3,8,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,3,9,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,3,10,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,3,11,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,3,12,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,3,13,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,3,14,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,3,15,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,4,1,POMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,4,2,MOBF,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,4,3,EMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,4,4,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,4,5,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,4,6,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,4,7,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,4,8,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,4,9,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,4,10,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,4,11,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,4,12,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,4,13,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,4,14,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,8(L),Reference,4,15,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,1,1,EMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,1,2,EMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,1,3,EMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,1,4,POMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,1,5,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,1,6,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,1,7,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,1,8,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,1,9,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,1,10,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,1,11,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,1,12,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,1,13,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,1,14,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,1,15,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,2,1,CCAH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,2,2,CCAH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,2,3,POMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,2,4,POMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,2,5,MOEN,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,2,6,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,2,7,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,2,8,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,2,9,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,2,10,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,2,11,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,2,12,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,2,13,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,2,14,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,2,15,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,3,1,CCAH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,3,2,CCAH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,3,3,CEM,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,3,4,MOEN,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,3,5,TURFR,Rubble,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,3,6,TURFR,Rubble,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,3,7,TURFR,Rubble,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,3,8,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,3,9,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,3,10,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,3,11,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,3,12,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,3,13,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,3,14,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,3,15,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,4,1,EMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,4,2,BGMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,4,3,BGMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,4,4,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,4,5,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,4,6,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,4,7,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,4,8,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,4,9,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,4,10,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,4,11,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,4,12,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,4,13,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,4,14,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,21,Boulder,4,15,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,1,1,POMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,1,2,POMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,1,3,CCAH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,1,4,CCAH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,1,5,CCAH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,1,6,CCAR,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,1,7,BGMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,1,8,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,1,9,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,1,10,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,1,11,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,1,12,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,1,13,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,1,14,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,1,15,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,2,1,CCAH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,2,2,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,2,3,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,2,4,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,2,5,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,2,6,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,2,7,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,2,8,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,2,9,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,2,10,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,2,11,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,2,12,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,2,13,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,2,14,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,2,15,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,3,1,MOBF,,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,3,2,EMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,3,3,POCS,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,3,4,EMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,3,5,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,3,6,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,3,7,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,3,8,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,3,9,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,3,10,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,3,11,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,3,12,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,3,13,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,3,14,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,3,15,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,4,1,BGMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,4,2,CCAH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,4,3,BGMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,4,4,SAND,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,4,5,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,4,6,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,4,7,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,4,8,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,4,9,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,4,10,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,4,11,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,4,12,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,4,13,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,4,14,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,22,Boulder,4,15,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,6(R),Reference,1,1,CEM,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,6(R),Reference,1,2,POMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,6(R),Reference,1,3,POMA,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,6(R),Reference,1,4,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,6(R),Reference,1,5,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,6(R),Reference,1,6,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,6(R),Reference,1,7,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,6(R),Reference,1,8,TURFH,Hard,,,
5/14/2025,T1_6mo_postoutplant,CSC,6(R),Reference,1,9,TURFH,Hard,,,
