Date,Survey_Period,Observer,Plot_ID,Treatment,Species,Substrate,Size,Substrate_Height,Above_Below_Mesh
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,MCAP,Hard,3,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,MCAP,Hard,19,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,MCAP,Hard,2,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,MCAP,Hard,6,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,MCAP,Hard,23,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,MCAP,Hard,3,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,MCAP,Hard,2,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,MCAP,Hard,10,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,MCAP,Hard,2,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,MCAP,Hard,1,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,MCAP,Hard,10,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,MCAP,Hard,3,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,MCAP,Hard,6,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,MCAP,Hard,8,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,MCAP,Hard,19,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,POSP,Hard,9,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,POSP,Hard,6,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,POSP,Hard,26,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,POSP,Hard,12,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,POSP,Hard,8,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,POSP,Hard,7,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,POSP,Hard,2,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,POSP,Hard,2,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,POSP,Hard,5,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,POSP,Hard,2,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,POSP,Hard,3,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,POSP,Hard,12,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,PMEA,Hard,38,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,PMEA,Hard,5,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,PMEA,Hard,3,,
5/15/2025,T1_6mo_postoutplant,KGR,9(R),Reference,PMEA,Hard,2,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,6,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,8,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,2,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,12,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,4,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,8,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,25,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,57,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,17,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,26,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,5,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,10,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,28,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,42,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,5,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,17,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,4,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,16,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,12,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,2,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,14,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,12,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,46,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,2,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,10,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,POSP,Hard,6,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,MCAP,Hard,2,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,MCAP,Hard,15,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,MCAP,Hard,9,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,MCAP,Hard,2,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,MCAP,Hard,4,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,MCAP,Hard,13,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,MCAP,Hard,6,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,MCAP,Hard,9,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,MCAP,Hard,7,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,MCAP,Hard,11,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,PMEA,Hard,3,,
5/15/2025,T1_6mo_postoutplant,KGR,12(R),Reference,PGRA,Hard,37,,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,1,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,1.2,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,2.8,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,1,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,2,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,2.2,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,1.2,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,1,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,2.6,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,2,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,3.4,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,1,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,0.5,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,1,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,1,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,1.5,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,2.1,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,2.2,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,0.8,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,3.1,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,0.6,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,2.8,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,1.1,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,2.8,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,1.5,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,1.8,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,2.1,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,1.8,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,2.1,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,2.1,L,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,2.2,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,2.6,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,1.9,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,2.2,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,3.1,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,4,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,1,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,2,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,3,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,2.1,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,2.1,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,2,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,1,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,3,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,2.8,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,1.6,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,2.5,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,2,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,0.4,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PLOB,Hard,2,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,2,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,2.5,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,1,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,3,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,1.1,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,MCAP,Hard,2.5,M,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,3,H,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,2,H,
5/12/2025,T1_6mo_postoutplant,CSC,3,Boulder,PMEA,Hard,4,H,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,1.5,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,1.3,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,1,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,1.3,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,1.6,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,2.1,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,2,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,1.5,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,0.6,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,2.1,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,0.4,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,2.2,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,2.2,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,1.5,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,4,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,2.2,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,4.2,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,1.2,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,2,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,1.5,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,1.1,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,0.7,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,2,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,2.1,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,1,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,2.1,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,2.6,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,2,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,2.1,L,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,2.1,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,12,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,5,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,4,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,2,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,5.3,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,2.5,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,1,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,1,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,7,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,1.5,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,1.3,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,1.5,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,6.5,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,1.1,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,3.1,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,1,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,1,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,1,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,2.3,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,1.8,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,4.2,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,2.1,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,2.2,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,1.3,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,4,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,4.2,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,1,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,5,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,1.5,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,1.5,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,1,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,2.2,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,4.1,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,3.2,M,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PLOB,Hard,1,H,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,1.3,H,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,1.5,H,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,1.7,H,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,4,H,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,2.1,H,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,2.3,H,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MCAP,Hard,2.1,H,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,2.6,H,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,PMEA,Hard,2.5,H,
5/12/2025,T1_6mo_postoutplant,CSC,11,Boulder,MPAT,Hard,4.1,H,
5/12/2025,T1_6mo_postoutplant,CSC,16,Mesh,,,,,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,MCAP,Hard,3,L,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,MCAP,Hard,2.1,L,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,MCAP,Hard,2.1,L,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PLOB,Hard,2.1,L,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PLOB,Hard,1,L,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PLOB,Hard,1.2,L,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PSSP,Hard,4,L,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PMEA,Hard,2.2,L,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,MCAP,Hard,5,M,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,MCAP,Hard,1.2,M,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PLOB,Hard,0.5,M,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PLOB,Hard,2.1,M,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PLOB,Hard,0.4,M,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PLOB,Hard,2,M,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PLOB,Hard,1.5,M,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PLOB,Hard,2,M,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PLOB,Hard,2.1,M,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PLOB,Hard,4,M,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PMEA,Hard,1.3,M,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PMEA,Hard,1.3,M,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PMEA,Hard,3,M,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PLOB,Hard,1.1,M,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PLOB,Hard,2.3,M,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,MCAP,Hard,6,H,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,MCAP,Hard,2.5,H,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,MCAP,Hard,2.5,H,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PLOB,Hard,2,H,
5/12/2025,T1_6mo_postoutplant,CSC,15,Boulder,PLOB,Hard,1.5,H,
5/12/2025,T1_6mo_postoutplant,ES,6,Mesh,MCAP,Rubble,3.5,,B
5/12/2025,T1_6mo_postoutplant,ES,6,Mesh,PLOB,Rubble,2,,B
5/12/2025,T1_6mo_postoutplant,ES,12,Mesh,PDAM,Rubble,3,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,MCAP,Hard,9,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,MCAP,Rubble,4,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,MCAP,Rubble,2.5,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,PLOB,Hard,4,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,PDAM,Rubble,4.5,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,MCAP,Rubble,3,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,PDAM,Rubble,3.5,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,PDAM,Rubble,4,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,PLOB,Rubble,2,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,MCAP,Rubble,2,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,MCAP,Rubble,1,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,MCAP,Rubble,1,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,MCAP,Rubble,3,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,PLOB,Hard,2,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,PDAM,Rubble,1,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,PDAM,Rubble,4,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,MCAP,Rubble,1,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,MCAP,Rubble,2.5,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,PDAM,Rubble,1.5,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,MCAP,Hard,2.5,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,MCAP,Hard,2,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,PLOB,Rubble,1.5,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,PDAM,Rubble,6.5,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,MCAP,Rubble,3,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,PDAM,Rubble,0.5,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,MCAP,Rubble,4,,B
5/12/2025,T1_6mo_postoutplant,ES,14,Mesh,PDAM,Rubble,4.5,,B
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MCAP,Hard,5,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MCAP,Hard,1,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MCAP,Hard,1,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MCAP,Hard,3.5,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MCAP,Hard,12,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MCAP,Hard,5,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MCAP,Hard,2,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MCAP,Hard,2,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MCAP,Hard,3,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MCAP,Hard,8,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Hard,9,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Hard,55,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Hard,12,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Hard,3.5,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Hard,1,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Hard,9,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Hard,6,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Hard,5,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Hard,3,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Rubble,11,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Rubble,1,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Rubble,3,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Rubble,1.5,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Rubble,1,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Rubble,4.5,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Rubble,4,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Rubble,2,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Rubble,11,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Rubble,6,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Rubble,10,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Rubble,4,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PLOB,Rubble,5,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MPAT,Hard,12,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MPAT,Hard,3,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MPAT,Hard,2,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MPAT,Hard,17,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MPAT,Hard,6,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MPAT,Hard,7,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MPAT,Hard,6,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MPAT,Hard,6,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MPAT,Hard,4,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MPAT,Hard,4,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,MPAT,Hard,15,,
5/15/2025,T1_6mo_postoutplant,ES,14(L),Reference,PDAM,Hard,3,,
